"","Koppen","Estacion","Lluvia","VelRafaga","Vel9am","Vel3pm","Hum9am","Hum3pm","Pres9am","Pre3pm","Temp9am","Nub9am","Nub3pm","Evaporacion","Sol","Temp3pm","LluviaHoy","target"
"2265","Grassland","Verano",0,30,15,9,51,41,1010.7,1006.4,23.8,1,2,4,12.5,28.7,0,12
"2266","Temperate","Primavera",0.2,28,6,15,99,67,1027.3,1025,10.7,7,4,1.6,7.3,15.6,0,8.1
"2267","Temperate","Otoño",0,35,4,24,92,56,1020.2,1019.3,12.3,1,7,3.8,10,20,0,17.1
"2268","Subtropical","Otoño",0.2,24,7,11,70,53,1022,1018.9,16.8,7,7,6.2,8.7,23.1,0,12.1
"2269","Subtropical","Otoño",0,31,7,15,46,21,1016.6,1012.5,19.1,0,1,4,10.4,25.9,0,17.2
"2270","Tropical","Verano",0.4,50,17,19,60,56,1014.7,1012.2,28.6,5,7,8.4,7,31,0,8.5
"2271","Temperate","Primavera",1,33,22,22,75,96,1010.9,1006.5,13.7,7,8,3,0.1,12.7,0,3.6
"2272","Temperate","Otoño",0,44,20,28,67,51,1022.3,1022.5,16.3,7,7,4.8,6.6,20.8,0,6.8
"2273","Subtropical","Primavera",0,54,19,31,43,27,1017.7,1012.4,19.6,7,7,6.4,3.3,25.6,0,13.9
"2274","Temperate","Otoño",0,24,2,13,80,70,1030,1028.8,13.9,7,6,2.2,5.1,17,0,7.1
"2275","Subtropical","Verano",0,54,28,22,38,17,1023.7,1019.5,19.1,0,0,8.8,13.3,27.6,0,15.9
"2276","Subtropical","Otoño",0,35,4,13,46,32,1017.1,1012.6,17.8,0,1,5.2,10.2,22.2,0,14.2
"2277","Subtropical","Invierno",0,24,15,11,63,35,1026.3,1022.1,14.2,1,6,3.8,10.2,22.7,0,13.6
"2278","Desert","Invierno",0,22,11,2,66,61,1023.8,1021,11.8,7,8,2.3,0,13.7,0,3.3
"2279","Subtropical","Primavera",0,67,33,22,53,34,1015.3,1011.2,19,5,6,7.2,8.8,26.4,0,13.5
"2280","Subtropical","Primavera",8.4,56,30,28,64,56,1018.8,1019.7,18.2,7,2,3.4,7.3,19.8,1,7.2
"2281","Subtropical","Otoño",8,28,13,15,95,95,1020.9,1018.1,15.4,8,8,2,0.4,16.4,1,2.3
"2282","Temperate","Otoño",0,35,17,13,63,40,1021.2,1017.4,11.5,1,1,3.8,10.2,17.1,0,11.1
"2283","Subtropical","Verano",0,43,11,22,52,48,1013.2,1010.7,20.7,4,3,8,12.2,25.2,0,12
"2284","Temperate","Primavera",0,33,7,17,75,38,1012.9,1011.1,11.6,0,1,4,11.7,19.2,0,14.9
"2285","Temperate","Verano",1.8,59,24,35,88,31,1003.4,1002.4,15,7,7,6.2,8,23,1,9.7
"2286","Subtropical","Invierno",0,22,6,11,83,45,1033.5,1030.3,9.4,1,1,1.8,9.4,18.8,0,17.2
"2287","Temperate","Otoño",0,30,9,17,86,47,1017.2,1013.6,17.3,2,1,4.8,10.1,26,0,14.9
"2288","Tropical","Otoño",6.4,52,20,22,70,67,1001.6,997.6,28.9,7,4,4.2,10.3,30.6,1,5
"2289","Temperate","Invierno",0,41,9,19,60,37,1025,1021.5,13.7,6,2,4,9,19.3,0,11.7
"2290","Subtropical","Primavera",0.4,30,4,13,66,61,1021.6,1017.9,20.7,2,1,4.2,10.1,23.5,0,11.1
"2291","Tropical","Verano",4,48,17,17,82,89,1012,1010.1,26,7,7,7.2,2.3,25.5,1,6.9
"2292","Temperate","Primavera",0,33,11,9,78,36,1016.4,1011.7,14.2,1,1,4.6,11.4,25.6,0,16.6
"2293","Subtropical","Invierno",0,22,6,13,65,35,1013.2,1012.3,14.8,0,1,1,9.5,18.6,0,13.8
"2294","Grassland","Primavera",0,44,20,22,52,31,1017.2,1014.9,16.1,1,3,8.4,10.9,22.1,0,15.9
"2295","Subtropical","Invierno",0,43,30,20,55,37,1033.2,1030.9,9.1,1,1,3.6,9.8,15.8,0,11.6
"2296","Temperate","Invierno",1.8,30,11,15,83,67,1027.3,1026.5,10.7,6,8,1.2,5.8,14.1,1,6.7
"2297","Temperate","Verano",0,28,11,17,73,63,1016.4,1015.2,14.7,1,1,4.8,13.8,18.1,0,15.3
"2298","Tropical","Verano",6.4,30,7,9,81,92,1004.9,1002.9,27.3,7,7,3.4,0.5,24.6,1,4.2
"2299","Temperate","Invierno",2.6,50,0,19,95,92,1016.8,1012.4,8.9,7,8,0.2,0.7,10.3,1,10.9
"2300","Grassland","Primavera",0,35,22,11,8,9,1012.8,1009.3,28.5,5,5,11,12,36,0,20.2
"2301","Tropical","Primavera",4.6,33,13,20,81,66,1013.8,1010.6,26.9,7,7,7.8,3.7,28.2,1,6.1
"2302","Tropical","Otoño",0,30,4,17,65,57,1013.7,1010,22.6,6,7,6,5.2,25.3,0,9.4
"2303","Temperate","Otoño",0,39,6,19,65,51,1019.2,1014.8,16.7,7,2,5.4,4.1,21.4,0,12.1
"2304","Tropical","Invierno",0,48,22,19,55,34,1014.4,1011.1,25,6,7,6,10.1,31.1,0,10.7
"2305","Subtropical","Invierno",0,37,19,11,49,40,1016.4,1012,11.3,1,1,3.8,9.7,17.1,0,10.3
"2306","Subtropical","Invierno",0.4,41,15,20,74,32,1012.6,1009.8,11.3,0,3,2.4,10,17,0,8.7
"2307","Subtropical","Otoño",2.4,57,19,26,80,66,1011.8,1009.4,20.5,1,3,2.8,8.5,20.8,1,5.6
"2308","Grassland","Otoño",0,37,20,20,23,18,1009.6,1005.7,31.9,0,1,15.6,11.8,37.4,0,19.6
"2309","Subtropical","Invierno",0,31,11,20,64,73,1021.7,1020.3,18.5,1,4,3.2,8.8,19.7,0,4.8
"2310","Temperate","Verano",0,43,19,28,51,42,1021.4,1018,14.2,2,7,5.6,12.6,19.3,0,9.5
"2311","Desert","Invierno",0,76,43,54,52,31,1010.9,1013.2,11.8,0,2,9.2,9.4,15.2,0,8.4
"2312","Temperate","Invierno",0,26,11,13,85,55,1029.8,1027.1,8.2,7,6,1.2,1.4,11,0,4.6
"2313","Subtropical","Verano",0,35,15,11,48,29,1015.9,1011.5,20.2,0,2,9.2,12.9,30.7,0,16
"2314","Temperate","Otoño",0,19,9,13,89,65,1020.3,1018.4,8.5,4,5,1.2,6.3,16.1,0,14.6
"2315","Grassland","Invierno",0,35,15,15,88,56,1026.3,1025,8.7,1,7,1.8,5.5,13.8,0,10.7
"2316","Subtropical","Primavera",0,31,19,19,56,57,1021.1,1017.7,16.7,6,7,5.8,0.9,17.5,0,4.9
"2317","Subtropical","Otoño",0,41,13,30,40,46,1018.6,1015.4,17.3,3,5,3.2,5.1,24.2,0,16.1
"2318","Subtropical","Otoño",0,22,0,11,64,44,1017.7,1015.2,17.8,7,6,2.4,4.9,23.2,0,12
"2319","Temperate","Verano",0,33,13,13,58,51,1020.8,1017.8,16.9,7,1,4.8,10,23.5,0,9.9
"2320","Temperate","Primavera",1.6,26,17,13,87,71,1027.1,1024.3,13.1,7,6,0.6,0,14.1,1,2.8
"2321","Tropical","Primavera",30.6,28,7,15,68,70,1006.7,1004,30,3,1,4.6,10.4,29.6,1,7.6
"2322","Temperate","Otoño",0,37,20,17,50,24,1018.9,1015.1,21.1,5,6,7.2,9.3,28.1,0,11.9
"2323","Temperate","Otoño",0,35,7,9,78,12,1023.2,1019.2,14.4,2,5,5,9.9,28.2,0,20.5
"2324","Subtropical","Invierno",0,57,31,37,40,21,1013.7,1012.2,11,1,1,6.2,10.8,14.9,0,9.4
"2325","Temperate","Otoño",0,43,15,22,57,44,1027.8,1023.7,15.9,2,1,10,10.1,21.1,0,13.6
"2326","Temperate","Invierno",9.6,50,17,24,83,45,1019,1020.6,9.8,6,4,3.8,8,14.2,1,7.4
"2327","Temperate","Invierno",14.6,67,26,41,94,72,1001,996.4,7,5,8,0.4,3.9,10,1,5.7
"2328","Subtropical","Invierno",0,41,19,15,51,34,1018.1,1014.1,12.4,1,2,3,9.7,20,0,15.6
"2329","Temperate","Otoño",0,22,11,9,80,69,1017.2,1014,16.3,3,8,1.6,3,19.4,0,10.3
"2330","Temperate","Verano",0,37,6,24,77,55,1018.7,1016.7,16.7,7,7,6.8,4.5,22.4,0,12.1
"2331","Subtropical","Primavera",0,70,26,31,30,15,1006.1,1002.2,25.4,0,7,6.4,8.7,29.6,0,17.1
"2332","Grassland","Primavera",0,35,11,17,70,37,1024.6,1022.8,12,1,5,5,9.4,20.2,0,14.3
"2333","Temperate","Verano",4.6,31,17,17,55,40,1018.4,1017.9,13.6,7,6,7.2,12.5,18.3,1,12.6
"2334","Desert","Otoño",0,56,22,31,21,10,1012.9,1007.6,25.2,3,1,6.8,4,36.8,0,18.3
"2335","Temperate","Primavera",9.6,70,35,17,62,48,1017.7,1018.3,11.9,4,4,5.6,10.6,15,1,7.3
"2336","Subtropical","Otoño",0,37,24,17,67,45,1023.9,1019.3,18.1,4,2,1,9,22.9,0,12.2
"2337","Temperate","Verano",1.2,30,6,11,69,52,1014.7,1015,15.6,7,4,4.4,10.6,21.9,1,9.2
"2338","Subtropical","Otoño",0,22,4,9,68,61,1018.1,1014.8,26.2,6,6,5.6,8.5,28.7,0,9.1
"2339","Desert","Otoño",0,31,6,4,50,29,1025.6,1022.7,18.8,3,2,6,10.4,25.7,0,14.6
"2340","Desert","Invierno",1.4,50,26,33,90,41,1019.9,1018.7,11.5,7,2,4,5.3,17,1,8.6
"2341","Subtropical","Verano",0,48,19,17,53,25,1006.8,1005.1,25.3,1,1,10.6,13.1,32.1,0,10.7
"2342","Temperate","Otoño",3.6,24,2,11,94,70,1029.1,1027.1,13.5,8,7,1,3,15.7,1,8.1
"2343","Grassland","Otoño",0,76,24,9,22,17,1013,1009.5,31.7,1,3,10.2,8.6,37,0,13.2
"2344","Subtropical","Invierno",0,22,11,9,65,35,1031.2,1027.5,10.5,1,1,1.8,9.4,18.7,0,14.6
"2345","Temperate","Otoño",31.4,56,28,24,100,64,1014.5,1017.5,13.4,8,7,2.8,0,14.4,1,7.3
"2346","Subtropical","Verano",1.4,41,20,22,87,85,1006,1005.7,23.8,7,6,5.4,8.2,23.9,1,5.4
"2347","Subtropical","Verano",0,48,9,24,60,68,1013.5,1011.1,28,5,5,7.4,10.8,29.8,0,9.8
"2348","Subtropical","Invierno",0,30,11,15,57,28,1019.2,1015.6,14.8,0,1,2.4,10.5,23.1,0,18.2
"2349","Subtropical","Verano",0,41,9,28,61,48,1016.4,1013.6,22.3,6,4,11,12.3,25.4,0,7.9
"2350","Subtropical","Primavera",0,52,17,15,51,35,1020,1017.4,18.7,4,4,4.8,12.4,22.5,0,10.7
"2351","Grassland","Verano",1.2,52,13,28,85,77,1010.6,1007.6,23.1,8,8,3.8,0.2,25.5,1,7.2
"2352","Temperate","Invierno",9,50,31,26,92,89,1015.8,1016.5,10.4,7,7,1.4,4.5,11.4,1,3.4
"2353","Subtropical","Invierno",29.4,50,19,22,85,86,1015.4,1016.5,14.9,7,7,6.4,1.6,14.6,1,4.3
"2354","Temperate","Invierno",0,31,11,11,97,76,1021.4,1018.6,6.4,7,4,0.4,0.5,10.7,0,6.6
"2355","Tropical","Primavera",3.2,35,6,19,60,56,1011.1,1007,29.9,3,2,5,10.2,32,1,10.9
"2356","Subtropical","Otoño",4.6,35,17,19,68,62,1019.6,1018.9,23.2,2,1,2.6,11.3,24.3,1,6
"2357","Subtropical","Invierno",0,74,19,28,54,37,1007.9,1004,11.1,1,1,3.8,8.7,16.2,0,9.1
"2358","Temperate","Otoño",0,24,9,9,83,49,1024,1021.9,13.2,7,4,2.6,3.7,19.5,0,8.1
"2359","Subtropical","Primavera",0,37,2,22,31,18,1018.8,1013.7,22.7,2,3,6.6,9.8,28,0,20.4
"2360","Temperate","Primavera",0,22,15,11,59,27,1029.1,1023.8,14.8,0,0,4.6,11.3,22.6,0,19.4
"2361","Temperate","Primavera",0,33,6,17,97,45,1016,1013.2,14.2,5,3,6,9.6,25.9,0,19
"2362","Subtropical","Otoño",0,33,17,6,49,29,1028.8,1027,11.5,1,1,4.8,9.8,19.3,0,12.8
"2363","Subtropical","Primavera",0,59,39,35,34,19,1012.2,1010.1,17.5,6,3,5.2,10.7,21.4,0,9.4
"2364","Subtropical","Otoño",0,33,11,13,58,54,1020,1018.2,23.2,0,1,5.4,10.5,28,0,14.1
"2365","Temperate","Primavera",0,30,7,17,70,54,1020.5,1018.3,14.6,4,1,3.6,12.1,22.3,0,12.8
"2366","Tropical","Invierno",0,37,13,17,68,51,1013.1,1009.8,26.7,1,1,6.4,11.3,31.2,0,12.1
"2367","Temperate","Otoño",9.8,50,7,20,99,63,1026.3,1029.7,9.2,6,7,2.4,6.1,11.9,1,5.1
"2368","Tropical","Invierno",0.8,37,13,22,76,55,1016.8,1014.2,24.5,1,5,2.8,7.3,27.3,0,7.3
"2369","Subtropical","Otoño",0,37,24,11,50,25,1021,1017.6,20.4,0,1,4.8,11.1,29.3,0,17.2
"2370","Subtropical","Invierno",0,30,6,17,67,42,1026.2,1025.3,10.1,1,4,3.4,10.5,15.7,0,13.3
"2371","Subtropical","Otoño",0,50,20,28,44,13,1016.9,1011.8,20.1,0,0,9.8,11.3,29.5,0,15.5
"2372","Grassland","Primavera",0,28,15,11,70,14,1016.8,1015,14,1,1,8.2,10,27.2,0,21.5
"2373","Subtropical","Verano",0.8,28,11,20,70,58,1014.7,1014,22.2,5,2,5.6,8.5,24.9,0,6.2
"2374","Subtropical","Verano",0,39,9,28,36,19,1016.7,1014.5,27.6,0,0,10.6,12.2,34.2,0,20.1
"2375","Subtropical","Verano",0,41,17,22,92,84,1010.5,1010,23.1,7,7,5.4,1.3,25.1,0,4.2
"2376","Subtropical","Invierno",0,28,15,15,67,71,1019.3,1017.8,17.5,1,7,4.4,6.5,17.3,0,5.6
"2377","Temperate","Primavera",0,26,20,13,65,23,1024,1020.5,14.2,4,5,4.6,12,29.3,0,24
"2378","Temperate","Primavera",0,28,9,13,69,49,1033.4,1031.5,11.4,7,1,5.8,12.6,17.6,0,12.4
"2379","Subtropical","Otoño",20.8,43,15,19,88,95,1012.5,1012.1,18.8,8,8,0.2,0,17.4,1,2.2
"2380","Temperate","Invierno",0.2,50,24,35,65,80,1010.7,1008.3,6.6,6,7,1.8,3.2,6.2,0,4.4
"2381","Grassland","Invierno",0,44,7,26,53,23,1027.1,1024.1,8.8,0,0,4,10.1,16.4,0,19.2
"2382","Temperate","Verano",0,26,15,6,95,62,1015.2,1013.9,17.1,8,5,6,2.9,23.2,0,8.3
"2383","Temperate","Otoño",5.2,22,0,13,93,55,1025.7,1022.3,8.9,1,1,1.2,8.5,17.7,1,13.2
"2384","Subtropical","Otoño",0,31,20,15,37,20,1018.3,1014.2,17,2,1,4.4,9.2,25.5,0,18.2
"2385","Temperate","Otoño",0,63,44,22,71,60,1017.9,1014.8,15.9,7,7,4,2.2,19.1,0,6.7
"2386","Subtropical","Verano",0,59,15,26,79,52,1010,1004.7,22.3,1,7,9,9.3,30.3,0,14.3
"2387","Grassland","Invierno",0,39,7,17,31,9,1025.9,1021.5,15.5,0,0,7.6,11.2,23.1,0,20.3
"2388","Subtropical","Verano",0,41,13,19,55,41,1017.4,1013.7,19,1,1,7.2,13.3,26,0,13.5
"2389","Tropical","Invierno",0,33,15,22,76,65,1019.7,1017.3,23.1,7,5,4.6,6.4,25.9,0,7.4
"2390","Subtropical","Otoño",0,44,22,13,51,39,1022.7,1020.3,13.5,1,5,5,10.4,20.1,0,11.6
"2391","Tropical","Otoño",0,33,13,24,63,60,1015.5,1011.2,25.9,1,2,6,10.6,27.9,0,10.7
"2392","Desert","Invierno",0.2,31,11,15,52,40,1022,1019.8,11.6,2,2,3.8,9.2,19.7,0,12.4
"2393","Temperate","Verano",0,43,19,26,35,6,1015.1,1012.2,24.4,7,6,7.2,9.6,36.9,0,25.8
"2394","Subtropical","Primavera",0,33,20,20,71,61,1022.3,1020.7,19.6,3,1,6.8,12.1,19.4,0,7.1
"2395","Tropical","Verano",0,30,13,22,74,64,1010.1,1006.9,30.4,2,2,7.6,12.1,32.8,0,7
"2396","Subtropical","Otoño",0,28,9,9,56,39,1016.2,1012.1,18.3,0,1,6,10.6,27.1,0,16
"2397","Tropical","Verano",0,28,11,17,58,48,1008,1005.3,30.1,6,3,8.2,6.7,33.5,0,8.3
"2398","Desert","Verano",0,50,26,22,62,24,1012.6,1010.2,21.1,0,1,14.1,13.2,32.1,0,17.4
"2399","Subtropical","Verano",1,35,17,15,82,79,1017.8,1017,19.3,8,8,3,0,21.7,0,4.4
"2400","Tropical","Otoño",0.4,52,20,22,69,71,1019.3,1017.4,23.8,2,5,4.4,6,24.2,0,6.4
"2401","Tropical","Otoño",0,48,15,31,50,53,1019.5,1016.2,24.5,7,7,8.4,8.1,27.9,0,11.3
"2402","Tropical","Primavera",0,35,15,24,53,48,1012.7,1008.8,25.8,1,1,8,9.6,29.2,0,14.1
"2403","Tropical","Otoño",28.6,31,9,20,78,67,1009.8,1006.6,28.1,2,6,4.4,10.6,32.6,1,9.2
"2404","Tropical","Verano",17.4,43,22,28,72,69,1010.2,1006.9,28.2,7,7,7,5.8,29.7,1,7.7
"2405","Tropical","Primavera",0,37,15,28,59,50,1014,1010.7,27.8,5,1,8,9.4,29.5,0,9.2
"2406","Grassland","Invierno",0,20,7,11,92,44,1026.2,1024.1,5.5,1,2,1.6,8.1,14.7,0,12.3
"2407","Temperate","Otoño",0,44,6,9,93,51,1026.8,1023.2,9.1,7,7,3.2,0.6,18.3,0,11.7
"2408","Subtropical","Otoño",0,46,13,13,75,71,1024.2,1020.8,15.6,1,3,1.6,8.2,19,0,10.9
"2409","Subtropical","Otoño",0,37,24,22,75,76,1017.5,1016,24.4,1,2,4,10.3,23.8,0,6.8
"2410","Grassland","Otoño",0,31,11,13,34,23,1018.8,1015.5,19.2,0,0,4.8,11.2,25.3,0,16
"2411","Grassland","Primavera",0,30,2,19,28,13,1015.9,1012.5,26.3,1,2,7,12.6,32.5,0,19.3
"2412","Tropical","Invierno",0,37,2,20,56,53,1022.4,1019.2,19.6,6,7,5.4,2.5,22.9,0,10.2
"2413","Temperate","Otoño",9,41,20,28,94,76,1016.6,1017.2,12.6,8,5,0.2,6.2,15.1,1,4.1
"2414","Tropical","Primavera",0,31,13,22,69,56,1009.6,1005.6,29.7,7,8,6.8,8.5,32.8,0,6.8
"2415","Subtropical","Invierno",11.2,28,4,4,72,83,1017.5,1017.3,14.4,2,4,3.4,5.4,14.7,1,8.3
"2416","Subtropical","Primavera",0,19,4,11,52,36,1019.3,1013.4,21.1,0,0,6.2,11.4,26.1,0,16.7
"2417","Subtropical","Primavera",0.2,50,24,31,58,31,1016.6,1015.7,16.8,6,3,6.8,8.5,21.1,0,8.5
"2418","Subtropical","Primavera",6.6,35,15,17,64,53,1024.2,1023.1,10.7,1,6,3.2,10.3,15.1,1,8.3
"2419","Subtropical","Verano",4.8,35,13,13,86,90,1014.6,1013.3,22.8,7,8,2.4,0,23.2,1,4.7
"2420","Subtropical","Verano",0,30,15,17,73,64,1005.7,1004.2,23.4,1,1,5,12,24.7,0,5.4
"2421","Subtropical","Invierno",0,22,6,9,69,45,1020.4,1018.5,10.5,3,3,1.6,9,16.4,0,15.4
"2422","Subtropical","Invierno",0,57,22,35,64,60,1025.6,1025.6,12.5,7,7,3.8,0.8,15.1,0,8.6
"2423","Temperate","Primavera",0.4,39,15,22,79,50,1026.8,1025.6,9.4,7,5,4,6.9,14.3,0,9.3
"2424","Temperate","Verano",14.4,61,26,31,89,44,1013.5,1015.8,11.2,7,6,4.4,10.4,17.1,1,10
"2425","Subtropical","Primavera",5,39,13,20,75,66,1019.4,1018.4,15.9,7,7,2.6,4.8,18,1,9.3
"2426","Temperate","Invierno",0,31,4,15,86,45,1032.6,1029.6,6.1,1,6,1.4,7.8,13,0,15
"2427","Temperate","Primavera",5,17,6,6,86,54,1026.3,1024.5,7.7,7,4,1.6,7.5,14.5,1,9.6
"2428","Temperate","Invierno",0,35,15,19,64,56,1032,1031.3,8.5,4,3,0.6,8.7,11.1,0,5.9
"2429","Desert","Otoño",0,39,24,26,53,31,1024,1022.2,12.6,0,1,5.6,8.3,19.1,0,12.8
"2430","Temperate","Otoño",0.4,30,9,20,80,66,1013.2,1009.5,17.8,8,8,2,3.8,20.2,0,6.5
"2431","Subtropical","Primavera",0,33,22,20,41,44,1014.2,1011.8,16.6,1,2,4,11.1,19.1,0,8.8
"2432","Tropical","Otoño",1,37,17,28,84,72,1009.6,1006.3,26.7,7,7,1.6,2.7,29.6,0,6.3
"2433","Temperate","Primavera",0,57,22,31,62,43,1011,1011.3,11.4,7,7,12.8,5.5,15.3,0,7.6
"2434","Grassland","Verano",0,26,15,7,63,36,1019.4,1016.9,27.6,1,5,10.6,12.2,34.7,0,12.8
"2435","Temperate","Invierno",9,63,35,30,53,76,999.8,1007.7,4.5,2,5,4,4.3,4.8,1,6.2
"2436","Subtropical","Primavera",0,41,13,19,61,61,1016.8,1014.2,19.9,1,1,5.4,11.1,23.6,0,12.4
"2437","Temperate","Primavera",4.6,28,6,11,67,39,1018.1,1015,7.1,7,7,3,2.4,14.5,1,14.5
"2438","Temperate","Otoño",0,28,9,13,100,100,1027.7,1026.2,12.7,6,7,1.6,4.7,14.2,0,6.1
"2439","Grassland","Primavera",1.6,65,28,31,50,31,1007.4,1004,18.5,1,7,12.2,10,21.9,1,9.8
"2440","Subtropical","Primavera",1.8,41,19,20,65,76,1029.2,1028.3,21.1,7,8,1.8,0.3,20.2,1,6.5
"2441","Temperate","Verano",0,41,17,19,45,14,1016.6,1011.5,19.9,5,5,7.8,12.5,30.7,0,22.6
"2442","Temperate","Invierno",0,37,0,19,83,59,1031.5,1028.1,11.2,1,2,2.6,10.3,16.2,0,7.7
"2443","Temperate","Verano",0,35,15,26,51,42,1015.3,1011,13.9,7,6,4,9.4,20.4,0,9.9
"2444","Temperate","Otoño",0,22,9,11,79,64,1031.9,1028.9,11.3,7,4,1.2,2.5,14.4,0,6.6
"2445","Subtropical","Invierno",0,26,6,15,79,53,1023.7,1019.4,13.6,1,1,1.4,9.4,17.8,0,13.9
"2446","Subtropical","Primavera",0,37,26,22,51,59,1027,1024.7,17,6,4,7,9.4,19.1,0,8
"2447","Grassland","Verano",0,30,15,7,56,23,1020,1018.3,15.9,0,1,10.1,11.5,27.6,0,19.5
"2448","Subtropical","Invierno",0,13,4,2,72,38,1022.8,1019.1,15.3,6,5,1.4,4.6,20.8,0,12.4
"2449","Subtropical","Primavera",3.8,70,44,37,58,56,1025.8,1025.9,17.4,8,7,7.8,2,18.1,1,2.7
"2450","Temperate","Verano",0,44,11,15,26,13,1009,1006.3,34.1,2,3,13,11.8,40.1,0,14.8
"2451","Subtropical","Verano",0,52,9,13,37,22,1004.2,1003.3,25.8,1,3,9.2,13.3,31.5,0,14.3
"2452","Subtropical","Verano",0,35,9,17,54,48,1012.7,1012,24.6,0,0,8,13.7,27.8,0,11.8
"2453","Temperate","Verano",0,26,9,11,68,30,1016.9,1013.4,16.8,2,1,5.4,13.5,26.1,0,24.4
"2454","Subtropical","Verano",0,44,15,20,42,39,1011,1008.2,24.8,0,0,11.4,13.2,30.2,0,13.3
"2455","Temperate","Primavera",0,33,6,17,74,58,1022.8,1023.7,11.6,3,7,1.8,5.9,15.8,0,8.4
"2456","Temperate","Verano",0,43,4,20,60,16,1015,1011.2,19.1,7,3,6.8,12.7,30,0,22.4
"2457","Subtropical","Invierno",0.4,31,0,11,87,62,1024.4,1022.9,14.9,7,7,2.2,4.1,18.5,0,9.2
"2458","Tropical","Verano",7.2,37,9,19,82,81,1006.1,1004,28.3,7,7,6,2.7,27.6,1,8
"2459","Temperate","Primavera",0,33,15,19,65,50,1017.5,1014.2,13.2,8,3,7,8,18.8,0,10.1
"2460","Subtropical","Otoño",0,26,11,11,76,42,1021,1017,15.6,1,4,2.6,9.4,24.3,0,17.3
"2461","Temperate","Otoño",0,31,19,7,56,25,1025.1,1020.7,20.5,1,1,5.2,9.6,26.4,0,11.9
"2462","Subtropical","Primavera",0,52,19,37,65,61,1015.3,1011.1,23.3,1,5,6,12.5,25.7,0,14
"2463","Tropical","Otoño",0,31,13,19,67,46,1016,1012.8,28.6,1,4,6.2,10.6,31.8,0,9.3
"2464","Temperate","Otoño",0,65,43,28,78,82,1014.5,1010,11.2,7,7,3,1.4,12.2,0,8.6
"2465","Subtropical","Otoño",1.4,26,7,6,76,70,1024,1021.6,22.6,7,7,4,6.6,23.9,1,11
"2466","Temperate","Primavera",0,72,52,37,63,51,1011.5,1005.8,13.8,5,6,5.4,5.8,17.2,0,9.2
"2467","Subtropical","Primavera",0,26,13,15,64,65,1022,1020.4,20.1,5,6,7,10.8,20.5,0,6.7
"2468","Temperate","Verano",0,35,9,19,93,52,1009.6,1006.6,16.6,4,5,4,8.9,26.7,0,17.9
"2469","Grassland","Verano",0,46,24,22,48,28,1007.4,1005.4,17.1,2,4,9,12.2,22.5,0,9.7
"2470","Temperate","Invierno",0.4,26,6,13,90,66,1032.3,1032.3,8.2,2,5,0.8,6.6,11.6,0,9.2
"2471","Temperate","Otoño",1,31,17,7,62,50,1025,1024,11.5,7,7,3.8,0.3,14.7,0,5.4
"2472","Temperate","Verano",33,74,9,22,84,87,1002.8,1006.1,13.1,4,8,9.6,2.3,14.3,1,6.4
"2473","Temperate","Primavera",0,33,13,19,64,58,1015.5,1012.1,10.2,7,5,2.8,8.1,15.4,0,10.4
"2474","Subtropical","Invierno",0.2,54,11,28,76,78,1029.9,1029.1,14.7,2,3,2.2,9.1,16.7,0,7.8
"2475","Temperate","Invierno",0,41,4,24,100,46,1025.6,1020.6,4.3,8,6,2.2,5.1,13.6,0,14.5
"2476","Tropical","Otoño",0,37,15,19,71,46,1012.7,1009.3,26.7,7,7,6.2,9.4,31.5,0,9.2
"2477","Subtropical","Primavera",9.6,52,33,28,74,65,1021.3,1020.5,15.1,7,2,4,5.7,16.6,1,4.7
"2478","Subtropical","Otoño",0,31,13,11,55,31,1022.5,1016.9,14,3,0,3.6,9.5,22.4,0,13.8
"2479","Subtropical","Otoño",0,22,7,15,48,57,1017,1015.2,19.9,1,7,5,7.1,22.8,0,13.6
"2480","Subtropical","Verano",0,26,7,15,81,80,1013,1012.9,27.3,7,7,3.6,3.1,27.9,0,5.8
"2481","Temperate","Otoño",0,43,17,28,97,48,1012.2,1007,14.7,8,1,2.2,6.2,22.6,0,10.9
"2482","Subtropical","Otoño",0,78,41,44,49,79,1009.8,1005.1,18.9,7,7,8,1.2,17.6,0,4
"2483","Grassland","Verano",0,28,19,9,45,15,1013.7,1010.1,20.1,0,0,11.4,13.2,34.4,0,21.4
"2484","Desert","Primavera",0,46,17,22,20,6,1025.9,1021.8,18.9,0,0,7.6,11.2,29.3,0,19.8
"2485","Temperate","Verano",0,50,30,31,50,32,1024.5,1022.8,20.4,0,0,8,12.7,27.2,0,17.3
"2486","Temperate","Otoño",0,33,6,15,72,65,1022.7,1020.3,12.7,4,7,0.8,7.7,16.7,0,13.1
"2487","Grassland","Primavera",2.6,43,15,24,85,66,1014,1014.2,16.5,6,8,6,4.4,20.6,1,9.6
"2488","Desert","Verano",0,43,22,9,36,15,1018.9,1017.2,26.4,0,0,16,12.6,38.3,0,17.4
"2489","Temperate","Primavera",0.6,37,9,9,68,40,1019.2,1015.4,12.9,7,2,4.4,8.3,21.2,0,15.3
"2490","Subtropical","Verano",0.2,50,28,30,62,59,1013.7,1011.2,23.1,1,3,7.4,13.1,23.6,0,5.7
"2491","Temperate","Invierno",2,78,33,33,73,56,1012.1,1012.3,6.9,3,1,3.6,5.6,11.1,1,6.4
"2492","Temperate","Otoño",0,43,0,17,93,90,1021.6,1021.6,8.4,7,4,2.6,3.1,12.7,0,8.9
