"","Koppen","Estacion","Lluvia","VelRafaga","Vel9am","Vel3pm","Hum9am","Hum3pm","Pres9am","Pre3pm","Temp9am","Nub9am","Nub3pm","Evaporacion","Sol","Temp3pm","LluviaHoy","target"
"16933","Temperate","Otoño",4.6,31,13,15,77,63,1023.5,1021.2,18.3,7,2,2.2,5.9,21.9,1,5.6
"16934","Subtropical","Primavera",1.4,83,31,31,66,90,1010.1,1007.8,19.3,5,7,4.2,3.1,16.6,1,10.5
"16935","Subtropical","Primavera",0,54,13,24,65,56,1015.6,1017.3,20.8,7,7,14.6,0.3,20.7,0,1.8
"16936","Temperate","Primavera",6.2,74,28,33,86,54,1011.7,1011.7,9.9,8,6,0.8,7.1,12.3,1,3.6
"16937","Subtropical","Verano",18,30,4,7,98,95,1010.2,1007.8,23.3,8,8,4.6,0,25,1,4.5
"16938","Temperate","Invierno",0,54,33,24,60,43,1023.6,1021.9,9.9,7,7,1.2,4.1,15.9,0,11
"16939","Subtropical","Invierno",0,33,15,13,70,46,1017.3,1012.8,12.2,6,7,2.2,6.4,19.3,0,14.7
"16940","Grassland","Primavera",0,24,9,11,64,27,1021.8,1018.5,14.3,1,5,5.6,11.9,22.5,0,17.1
"16941","Tropical","Primavera",0,35,6,20,68,51,1016.4,1012.3,26,3,1,6.8,10,28.2,0,12.4
"16942","Subtropical","Invierno",0,35,11,13,84,54,1018.6,1015.9,12.1,7,3,1.4,7.8,18.8,0,9.7
"16943","Temperate","Invierno",1.2,67,20,37,86,47,1013.1,1013,7.4,7,5,3.2,4.6,11.6,1,6
"16944","Subtropical","Invierno",0,30,4,11,77,75,1025.9,1024.4,11.7,7,7,4,0.2,17,0,12.7
"16945","Temperate","Primavera",2.2,59,20,35,73,62,1010.2,1012.3,8.9,7,5,2.2,6.2,12.2,1,7.6
"16946","Temperate","Invierno",2.6,35,15,19,96,70,1016,1013.2,10.5,7,7,2.4,0.8,13.6,1,5.9
"16947","Subtropical","Verano",0,46,2,17,52,63,1014.2,1012.3,27.4,2,3,5.8,13,28.2,0,12.9
"16948","Temperate","Verano",0.2,39,6,20,69,43,1017.1,1017.1,19.7,1,3,1.8,13.6,24.6,0,10.8
"16949","Temperate","Primavera",0,35,11,19,66,51,1021.1,1018.6,12.2,7,7,5,4.8,16.8,0,8.2
"16950","Temperate","Primavera",0.8,59,28,24,57,42,1011.5,1013.7,8.4,2,6,4.6,11.4,13.8,0,10.5
"16951","Desert","Verano",0,33,20,11,9,8,1011.3,1009.2,28.6,7,3,21.4,12.3,37.6,0,19.5
"16952","Grassland","Primavera",0,37,9,17,9,7,1015,1011.7,28.4,0,2,12,11.6,36.2,0,23.9
"16953","Subtropical","Otoño",0,33,13,13,47,37,1020.4,1017.5,20.4,6,7,4,9,26.1,0,16.2
"16954","Temperate","Primavera",0,41,4,24,50,26,1028,1023.4,14.9,0,2,6,12.5,24.9,0,22.1
"16955","Temperate","Otoño",0.4,43,9,24,71,52,1026.9,1024.3,13.9,3,7,2.2,6.8,16.7,0,7.5
"16956","Temperate","Primavera",0.4,35,7,7,57,45,1015.3,1011.3,13.3,5,3,4.8,9.8,20.2,0,19.5
"16957","Temperate","Otoño",0,24,2,11,85,30,1022.4,1019.7,14.3,1,3,6.2,10.3,28.4,0,17.7
"16958","Temperate","Invierno",3.2,37,15,13,74,72,1027.8,1029.4,10.9,8,7,0.8,2,11.6,1,8
"16959","Temperate","Otoño",0.4,28,15,7,78,51,1028.1,1025,14.6,7,1,2.6,6.2,19.5,0,10.4
"16960","Subtropical","Otoño",1,39,20,19,76,64,1024,1021.9,18.3,5,2,4.4,6.6,20.9,0,4.9
"16961","Temperate","Otoño",0.8,54,20,33,64,68,1013.4,1011.4,14,7,7,5,4.5,12.4,0,5.8
"16962","Tropical","Verano",0.2,41,11,19,64,59,1009.8,1007.4,30.8,6,5,5,7,31.5,0,8.4
"16963","Grassland","Otoño",0,50,7,19,34,20,1019.9,1015.4,22.6,1,5,9.6,10.7,28.7,0,17.8
"16964","Temperate","Invierno",0,46,7,13,74,61,1023.4,1023.8,8.2,1,5,1.6,7.3,12.8,0,7.8
"16965","Desert","Verano",0,50,28,17,43,13,1010.3,1008.9,25.8,0,0,18.8,13.2,38.4,0,17.1
"16966","Subtropical","Primavera",0,46,15,28,18,7,1021.9,1018.3,19.6,1,0,8,12.4,26.6,0,21.1
"16967","Temperate","Otoño",0.2,54,19,22,55,36,1009.2,1004.6,18.8,6,7,5.2,9.4,26.3,0,13.3
"16968","Temperate","Otoño",0,22,9,6,77,59,1011.9,1009,16.4,7,7,1.2,1.8,21.7,0,12.5
"16969","Grassland","Primavera",0,30,15,13,73,26,1027.7,1023.9,14.8,7,6,4.6,6.3,22.4,0,12.6
"16970","Tropical","Otoño",3.6,28,9,17,82,72,1012.1,1008.6,27.9,4,6,5.6,9.7,30.2,1,6.8
"16971","Temperate","Verano",0,37,9,20,70,46,1014.1,1013.1,14.6,7,5,6.6,8.4,20.4,0,9.8
"16972","Temperate","Primavera",0,31,7,7,75,32,1015.7,1013.2,15.6,7,7,6.8,10.8,27.7,0,21.6
"16973","Grassland","Verano",0,43,13,17,54,20,1002.4,997.7,27.9,1,5,14.8,12.2,37.2,0,15.7
"16974","Subtropical","Otoño",0,30,11,15,52,56,1015.9,1013.7,19.9,1,4,4.4,10.3,20.4,0,4.9
"16975","Subtropical","Invierno",0,31,9,13,51,51,1021.6,1017.8,11.3,4,6,2.4,7.1,21.1,0,17.7
"16976","Temperate","Otoño",0,35,0,17,99,50,1028.3,1026.9,9,7,7,2.4,2.3,16.5,0,12.3
"16977","Temperate","Invierno",2,52,11,15,86,39,1016.8,1014.3,11.6,3,2,1.4,9.1,16.6,1,6.7
"16978","Grassland","Invierno",0,33,9,15,53,25,1021.6,1017.6,12,7,1,4.6,8.5,21.1,0,14
"16979","Temperate","Invierno",0,46,2,28,78,54,1016,1016.4,8.3,3,7,1.4,7.4,14,0,15.3
"16980","Temperate","Primavera",0,33,6,9,55,54,1024.4,1023.1,10.4,7,5,3.8,4.1,12.6,0,6.5
"16981","Subtropical","Otoño",0,20,6,4,48,43,1021.3,1019.6,21.9,3,2,4,10.3,23.9,0,9.7
"16982","Subtropical","Verano",0,35,11,24,79,77,1017.8,1014.9,21.4,8,2,7.2,4,23.3,0,6
"16983","Subtropical","Otoño",0,52,0,31,70,57,1009.7,1005.4,25.6,1,6,4.6,9.5,28.8,0,10.3
"16984","Grassland","Primavera",0,43,22,20,56,66,1022.7,1019.2,12.7,0,1,9,13.1,20.1,0,14.9
"16985","Subtropical","Invierno",0,26,0,9,73,67,1013.9,1009.6,13.2,7,6,1.8,0.6,15.3,0,7.3
"16986","Temperate","Invierno",0,76,28,41,68,50,1019.6,1016.8,11,6,4,2.8,7.8,16.7,0,9.8
"16987","Temperate","Otoño",0,46,11,24,74,29,1023.7,1020.1,7.9,1,2,1.2,10.1,17,0,16.4
"16988","Temperate","Invierno",30.2,87,41,44,83,66,1001,1007.4,9.5,8,8,2.6,5,10.9,1,6.2
"16989","Temperate","Verano",0.2,30,13,17,95,63,1020.2,1017.5,17.1,1,5,4.6,12.6,25.6,0,12.9
"16990","Temperate","Invierno",2.2,50,17,31,89,83,1014.4,1013,6.1,5,7,1,7.2,7.2,1,6.3
"16991","Subtropical","Verano",0,44,15,28,62,57,1021.6,1019.2,23.3,7,1,6,7.7,25.8,0,5.9
"16992","Temperate","Otoño",0,30,7,19,81,49,1030.3,1027.9,10.9,7,6,2.4,6.6,13.8,0,8.7
"16993","Subtropical","Primavera",0,44,15,22,31,11,1027.6,1022.1,18.7,0,0,8.2,11.5,27.8,0,17.6
"16994","Temperate","Invierno",8.2,31,17,22,90,80,1005.8,1006.1,9.5,3,7,2,4.8,11.9,1,5.5
"16995","Temperate","Invierno",0,30,13,17,91,94,1014.2,1014.5,8.1,6,7,1.2,1.6,11.7,0,11.5
"16996","Tropical","Otoño",13.6,33,13,20,83,68,1009.9,1006.6,27.3,5,5,4.8,7.8,31.9,1,9.3
"16997","Subtropical","Otoño",0.4,31,13,17,74,52,1020.5,1020,17.4,8,6,2,0.6,19.5,0,5.4
"16998","Subtropical","Otoño",0.6,30,15,15,71,62,1024.4,1022.9,20.5,1,2,3.6,9.8,22.9,0,10.2
"16999","Temperate","Primavera",2.5,43,15,24,77,52,1025.2,1024.6,8.9,2,4,1.5,9.2,13,1,10.3
"17000","Subtropical","Invierno",1.2,54,26,26,70,67,1014.3,1013.5,16.2,6,5,5.4,8.6,16.3,1,4.1
"17001","Temperate","Invierno",5.2,61,19,43,74,73,1001.3,997,10.8,7,5,0.6,3.5,11.4,1,6.3
"17002","Temperate","Otoño",0,48,0,22,89,81,1018.1,1016.9,18,8,7,0.4,6.3,18.9,0,12.5
"17003","Subtropical","Otoño",0,41,7,7,45,42,1021,1019.9,23.9,1,2,6.2,9.7,26,0,9.8
"17004","Subtropical","Verano",0,37,7,19,49,61,1010.6,1005.4,28.2,1,2,8.4,12.6,28.2,0,10.5
"17005","Subtropical","Verano",3,30,13,15,92,72,1018.9,1017.8,23.2,6,3,4.6,10.6,26.5,1,6.9
"17006","Grassland","Primavera",17.6,33,11,20,59,36,1014.4,1011.8,21,4,5,1.4,11.6,25.2,1,11
"17007","Grassland","Otoño",5.2,26,9,9,92,88,1018.5,1015.2,18.2,8,8,7,0,18.8,1,1.6
"17008","Tropical","Invierno",0,48,22,26,61,57,1018.2,1015.1,22,4,5,6,8.5,25.3,0,7.2
"17009","Temperate","Otoño",0,20,11,2,74,32,1031.5,1028.4,8.9,3,1,1.8,8.1,20.6,0,17.4
"17010","Temperate","Primavera",0.6,33,9,7,79,54,1020.8,1018.8,10.9,8,7,1,1.2,16.7,0,7.8
"17011","Subtropical","Invierno",0,20,6,11,84,57,1026.6,1025.7,11.9,2,2,1.8,8.2,20.2,0,13.1
"17012","Desert","Primavera",0,41,17,24,16,14,1007.8,1004.4,23.8,0,0,16,11.4,30.5,0,19.4
"17013","Temperate","Otoño",21.4,48,15,17,62,55,1022.8,1023.9,13.9,7,7,3.8,1.9,15.9,1,7.4
"17014","Temperate","Verano",0,44,13,28,82,24,1005.1,1001.5,19.2,2,7,5.6,7.8,31,0,17.6
"17015","Tropical","Invierno",0,50,31,24,51,49,1020.4,1017.5,20.6,2,3,8,10,23.5,0,7.3
"17016","Tropical","Otoño",0,39,13,20,72,79,1008.7,1006.3,29.1,6,7,5.6,8.3,29.4,0,8.1
"17017","Tropical","Verano",6.8,30,7,17,82,85,1009.3,1007.3,28.5,7,7,2.8,1.9,28.3,1,5.1
"17018","Subtropical","Otoño",0,31,19,17,55,13,1028.8,1024.8,16.8,0,1,4,10.4,24.7,0,16.7
"17019","Tropical","Verano",0,59,24,39,52,48,1014.5,1012.4,29,4,3,14.8,9.7,30.5,0,7.9
"17020","Temperate","Invierno",1,52,24,35,75,45,1019.7,1018.4,14,1,1,3.2,9.9,21,0,13
"17021","Subtropical","Verano",5.4,52,35,31,56,46,1018.3,1017.7,19.9,3,6,2.2,8.6,21.9,1,7.6
"17022","Temperate","Primavera",0,24,6,7,86,24,1025.2,1019.8,11.3,0,1,4.4,11.9,26.8,0,22.9
"17023","Subtropical","Otoño",0,41,20,26,63,58,1019.9,1019.2,21.7,2,3,5.6,11.4,22.5,0,4.3
"17024","Temperate","Verano",0.2,39,11,24,66,80,1022.4,1022.7,15.7,7,8,4.6,4.1,15.8,0,7.8
"17025","Temperate","Verano",0,46,20,31,72,68,1014,1013.4,14.9,4,3,5.6,13.6,18,0,14.4
"17026","Subtropical","Otoño",0,39,20,20,58,31,1024.5,1020.7,19.4,0,0,5,10.1,27.7,0,17.1
"17027","Temperate","Otoño",0,59,4,19,66,37,1021,1018,16.7,3,6,8.6,6.7,25.9,0,16.6
"17028","Grassland","Otoño",0,46,28,22,49,25,1014.6,1010.2,20.4,5,6,9,6.8,26,0,14.4
"17029","Subtropical","Otoño",0,61,30,13,33,14,1014.2,1010.7,22,7,6,12.2,7.1,37.3,0,23.2
"17030","Grassland","Verano",2.6,50,15,20,32,18,1008.3,1003.5,33.3,1,7,6,8.5,38.9,1,16.7
"17031","Grassland","Invierno",0,28,7,17,91,38,1033.1,1031.6,2.5,1,3,2,8.3,13,0,15
"17032","Temperate","Verano",0,37,6,20,77,41,1012.6,1007.6,18.8,7,1,3.8,10.6,30.2,0,15.4
"17033","Temperate","Otoño",5.2,81,20,31,50,51,1019.2,1019.3,13.5,2,8,3.8,9.2,16.5,1,6.1
"17034","Subtropical","Verano",0,65,35,26,47,23,1017,1013.5,23.1,1,3,11.2,11.9,33.8,0,17
"17035","Grassland","Primavera",0,44,30,9,2,4,1014.6,1010.4,29.9,0,1,10.8,11.6,35.8,0,19.6
"17036","Subtropical","Primavera",0,37,22,17,78,72,1025,1023.4,17.9,7,7,6,5.5,18.4,0,3.8
"17037","Temperate","Verano",0,37,9,26,80,23,1011.5,1009.5,18.4,0,3,6.8,11.7,30.3,0,18.2
"17038","Temperate","Otoño",2.4,56,19,28,81,71,1013.9,1011.6,12.8,8,7,1.4,4.4,14.6,1,5.6
"17039","Subtropical","Invierno",0,50,22,26,60,69,1016.7,1014.7,17.7,2,6,4,9.1,18.7,0,6.1
"17040","Temperate","Otoño",2.8,56,24,31,87,60,1011.6,1013.7,17.1,7,7,2.6,4.9,19.2,1,6.7
"17041","Subtropical","Otoño",0,37,26,11,57,53,1012.8,1011.5,24.1,5,7,3.4,3.7,23.9,0,5
"17042","Subtropical","Invierno",13.6,107,44,46,78,71,1016.3,1017,14,7,4,4,6.6,14.7,1,5.8
"17043","Grassland","Otoño",0,35,13,19,88,57,1019.6,1018.1,14.2,7,7,3.4,1.2,18.9,0,7.1
"17044","Tropical","Verano",0,35,15,15,74,62,1010.1,1007.9,29,7,4,5.2,10.9,31.4,0,9.4
"17045","Subtropical","Verano",0.6,35,17,22,66,47,1020.2,1018.3,18.5,7,4,7.8,12.2,21.3,0,7.3
"17046","Subtropical","Otoño",10.4,50,19,20,77,92,1020.8,1016.6,21.5,7,7,2.6,2.3,19.6,1,7.3
"17047","Temperate","Primavera",0,33,20,19,59,64,1007.6,1008.4,17.1,2,1,5.4,7.9,18,0,10.5
"17048","Subtropical","Primavera",0,50,31,17,12,6,1014.2,1008.6,28.5,0,0,9.8,12.9,36.2,0,24
"17049","Subtropical","Primavera",0,48,20,31,54,44,1016.7,1012.8,19.6,7,6,5,11.2,24.1,0,20.4
"17050","Subtropical","Primavera",2.2,31,6,15,71,59,1022,1021.3,16.7,7,5,3.6,8.9,19.6,1,8.7
"17051","Temperate","Invierno",0,41,20,22,85,74,1019.4,1019.9,11,7,7,0.6,3.2,13.5,0,6.8
"17052","Tropical","Otoño",22.2,43,17,20,91,96,1011.6,1009.4,25.8,7,8,6,3,25.2,1,5.5
"17053","Subtropical","Primavera",0,52,15,37,56,56,1019.7,1014.8,20.5,2,1,6.4,12.6,24.1,0,8.4
"17054","Desert","Otoño",0,31,20,11,55,31,1025,1021.7,18.4,0,1,5.2,10.4,25.1,0,13.2
"17055","Subtropical","Primavera",0,43,24,24,50,63,1017.4,1017,20.1,6,7,7.2,5.7,19.4,0,12.6
"17056","Temperate","Verano",0,56,19,19,51,26,1018.5,1016.2,17,1,1,10,13.3,25.9,0,15.6
"17057","Tropical","Primavera",0,33,19,20,64,59,1013.5,1009.3,26.1,5,1,4.6,10.4,28.2,0,7.8
"17058","Tropical","Otoño",0,43,28,17,77,64,1013.3,1010.4,26.9,7,7,5.8,3.8,28.6,0,6.5
"17059","Temperate","Primavera",0,24,7,11,56,11,1027,1024.2,10.1,1,0,6.2,12.7,20.7,0,22.4
"17060","Subtropical","Invierno",4.8,43,30,13,83,77,1017.5,1013.8,19.5,7,7,17.8,7.9,22.7,1,10
"17061","Subtropical","Primavera",0,31,13,24,63,62,1016,1009.5,18.5,0,0,5.8,11.2,23.3,0,10.4
"17062","Temperate","Invierno",0,87,30,48,63,39,1000.3,1004.2,13.9,6,3,2.6,9.2,14,0,4.2
"17063","Subtropical","Primavera",6.8,59,33,20,68,66,1014.4,1013.8,17.2,3,4,3.4,8.3,17.3,1,4.4
"17064","Grassland","Primavera",0.2,41,22,20,65,17,1015.5,1013.9,16,3,1,6.4,11.7,23.5,0,13
"17065","Tropical","Invierno",0,48,22,31,54,43,1014.7,1010.1,27.3,3,3,6.8,9.8,31.6,0,12
"17066","Subtropical","Verano",0,48,19,28,74,64,1009.6,1009.5,21.5,7,6,9.4,7,23.4,0,5.6
"17067","Temperate","Verano",21.2,44,4,22,71,27,1012,1008.2,22.3,1,1,11,12.1,32.7,1,17.4
"17068","Grassland","Invierno",0,33,0,17,76,27,1026.8,1024.3,9.7,1,1,3,10.5,17.3,0,14.5
"17069","Temperate","Primavera",0.2,56,9,17,76,93,1005.9,1009.6,19.8,8,8,3.6,0.1,12.7,0,8.7
"17070","Temperate","Otoño",3,41,22,28,77,63,1023,1023.1,9.7,6,7,2.2,3.2,11.9,1,8.1
"17071","Grassland","Verano",0,35,22,13,27,20,1008.7,1003.9,26.6,3,3,8.8,13,34.2,0,17
"17072","Temperate","Otoño",0,24,13,11,81,48,1017.7,1014,9.1,1,2,2.8,10.2,16.7,0,14.4
"17073","Temperate","Primavera",0.2,37,22,24,67,60,1022.9,1024.1,12.2,3,7,1.8,5.9,14.9,0,9.7
"17074","Temperate","Otoño",12.6,57,30,30,70,79,1016.9,1018.9,10.3,7,7,0.8,3.7,10.4,1,4.1
"17075","Subtropical","Invierno",24.6,56,13,31,81,44,1013.1,1013.3,14.7,6,3,4.4,8.9,18.3,1,7
"17076","Subtropical","Invierno",0.4,48,13,19,57,50,1019,1016.5,16.2,1,3,4.2,8.4,17.5,0,6.9
"17077","Subtropical","Verano",58.4,39,13,17,84,79,1019.7,1017.9,27,7,7,3,5.7,26.4,1,8.2
"17078","Subtropical","Primavera",0,26,4,11,53,40,1022.2,1019,22.8,2,1,12,12.2,24.9,0,13.2
"17079","Temperate","Invierno",0,20,0,11,92,74,1026.3,1025.3,11.3,7,7,0.6,0,14.2,0,4.7
"17080","Subtropical","Invierno",8.4,28,7,11,88,54,1021.3,1017.8,14.8,1,5,0.6,9.1,22.6,1,13.9
"17081","Temperate","Verano",0,54,30,31,55,54,1013.5,1013.4,17.1,7,8,6.8,0,18.7,0,4.2
"17082","Temperate","Otoño",0.2,41,0,15,99,43,1020.9,1022.1,9.9,7,7,3.4,4.8,19.8,0,13.4
"17083","Temperate","Primavera",1.4,59,33,37,65,59,1018.5,1019.1,12.4,1,7,4.2,9.9,14.1,1,7
"17084","Desert","Invierno",0,67,19,11,47,20,1017.1,1011.8,17.4,3,3,7.8,7.1,25.7,0,16.6
"17085","Temperate","Invierno",0,26,7,19,61,60,1032.5,1030.6,12,7,7,0.6,0.8,13.2,0,3.8
"17086","Tropical","Otoño",0,37,13,30,45,42,1019,1014.7,23.9,1,1,8.2,11,27.3,0,14.8
"17087","Grassland","Verano",0,50,17,20,41,27,1007.6,1003.8,31.4,1,5,12.2,12.3,37,0,12.9
"17088","Subtropical","Otoño",0,24,9,9,81,72,1013.4,1010.3,18.1,7,7,1.8,1.4,20.5,0,6.6
"17089","Temperate","Otoño",4.8,20,0,11,100,47,1022.3,1019.8,9.4,4,4,5,6.7,16.5,1,11.8
"17090","Subtropical","Invierno",0,41,9,15,69,47,1023.1,1020.2,15.2,2,2,1.8,9.3,19.9,0,9.6
"17091","Tropical","Primavera",0,39,19,28,62,52,1016.6,1012.5,27.5,5,1,8,11.9,28.5,0,8.8
"17092","Temperate","Primavera",0,30,11,17,86,62,1014,1012.1,7.6,8,7,2,1.9,14,0,8.9
"17093","Subtropical","Otoño",0,39,22,20,45,23,1024,1020.1,18,5,3,9.4,11.1,26.2,0,14.2
"17094","Temperate","Primavera",39.4,57,13,20,97,70,1006.1,1009,5.3,2,3,4.6,8.8,11,1,10.6
"17095","Tropical","Invierno",0,26,13,17,76,59,1014.4,1011.5,23.7,5,2,4.4,10,27.2,0,10.4
"17096","Tropical","Primavera",0,37,9,26,49,56,1017.9,1014.8,26.5,2,1,8.4,11.8,26.6,0,11.2
"17097","Subtropical","Primavera",0,41,9,15,57,29,1023.3,1019.2,19.9,1,7,5.8,9.7,27.9,0,18.2
"17098","Temperate","Invierno",0,22,7,11,89,39,1037.5,1034,1.9,3,1,1.8,8.2,14.2,0,18.2
"17099","Temperate","Otoño",9.6,87,17,35,61,35,998.4,999.4,17.5,6,5,3,7.5,18.1,1,7.2
"17100","Temperate","Verano",0,54,15,15,53,52,1003.4,1000.2,20.8,7,7,4.4,3.4,26.3,0,9.5
"17101","Subtropical","Otoño",2.2,44,24,22,71,59,1024.4,1022,22.2,7,7,5.4,1.6,24.1,1,5.8
"17102","Temperate","Verano",0,61,28,28,48,40,1017.3,1019,17.7,6,6,8.6,9.9,19.6,0,6.4
"17103","Subtropical","Invierno",4.2,31,20,15,65,38,1024.6,1021.5,11.9,1,1,1.8,10.2,18.7,1,11.6
"17104","Subtropical","Primavera",0,37,7,13,57,56,1016.7,1011.5,23.2,3,3,7,10.5,25.2,0,10.7
"17105","Subtropical","Verano",0,33,11,9,54,41,1007.6,1004.4,26.5,1,2,8.6,12.8,31.8,0,12.4
"17106","Tropical","Invierno",0,39,22,26,69,65,1017.5,1013.5,24.5,2,7,6,5,25.7,0,9.7
"17107","Temperate","Otoño",0,39,2,17,89,47,1022,1018.5,18.3,1,2,2.2,8.9,28.4,0,16
"17108","Temperate","Verano",0,33,15,15,82,38,1023.1,1019.5,15.9,7,6,3,9.1,24.4,0,15.9
"17109","Temperate","Invierno",0,24,7,11,67,39,1022.6,1019.7,6.6,0,0,1.4,10.6,11.8,0,12.7
"17110","Subtropical","Otoño",0,37,19,20,50,50,1023.8,1022.1,22.2,1,2,5.4,10.5,23,0,4.4
"17111","Temperate","Verano",0,39,13,15,30,21,1015,1012.3,24.1,2,6,10.6,11.2,30.9,0,16
"17112","Temperate","Invierno",16.6,39,19,17,87,72,1014.1,1018.4,6.8,6,7,2.6,2.4,9.3,1,5.1
"17113","Subtropical","Verano",0,24,4,9,63,54,1003.7,999.5,26.4,3,2,5.8,11.1,30.3,0,11.8
"17114","Subtropical","Primavera",5.2,46,20,28,78,78,1013.8,1010.9,22,2,7,5.8,9.4,22.1,1,12.2
"17115","Temperate","Primavera",0,39,11,15,60,19,1018.6,1014.7,21.2,0,4,6.2,13.2,32.3,0,26.4
"17116","Subtropical","Verano",0,41,19,31,35,28,1016.4,1012.9,27.2,0,0,12,13.3,33,0,19.5
"17117","Subtropical","Invierno",0.2,19,4,4,75,62,1030,1026.4,16.7,6,7,5,5.2,19.8,0,8.3
"17118","Subtropical","Invierno",0,39,15,20,56,59,1015.5,1011.5,16.7,5,7,5,7.5,18.4,0,8.6
"17119","Subtropical","Verano",0,28,4,15,71,56,1008.7,1005.5,28.6,6,1,9,10.6,30.4,0,8.3
"17120","Subtropical","Otoño",2.4,48,20,37,73,59,1014.2,1009.7,22,6,4,2,7,27.8,1,8.9
"17121","Grassland","Verano",0,35,15,15,48,29,1009.6,1007.3,25.2,5,3,7.2,11.3,29.9,0,9.9
"17122","Temperate","Verano",0,52,28,24,57,43,1015.1,1013,17.2,7,3,6,10.4,22.1,0,11.4
"17123","Temperate","Primavera",6.8,26,11,6,84,52,1027.6,1025.5,9.3,7,5,2.6,5.3,12.8,1,9.8
"17124","Temperate","Otoño",0,48,22,30,52,52,1013.8,1012.6,21.8,3,6,5.4,11.7,23.6,0,13.4
"17125","Temperate","Primavera",0,59,20,24,50,23,1011,1004.2,19,5,2,5.6,11.8,28.3,0,19
"17126","Subtropical","Primavera",10.6,81,56,48,38,31,996.3,998,17.1,7,2,11.2,8,21.8,1,5.2
"17127","Temperate","Verano",0,48,4,30,64,23,1020.4,1016.6,18.6,4,3,8,11.3,31.8,0,20.3
"17128","Subtropical","Otoño",0,35,17,19,58,73,1021.6,1019.8,15.6,2,3,1.8,9.8,18.4,0,9.2
"17129","Grassland","Verano",0,37,26,17,44,24,1012.8,1009.5,26.2,1,0,8,12.4,33.6,0,14.3
"17130","Subtropical","Otoño",0,37,20,15,60,58,1021.8,1018.6,14.1,7,8,1.2,1.1,16.6,0,7.3
"17131","Subtropical","Invierno",0,39,7,20,89,68,1006.7,1003.2,13.6,7,6,1.2,2.8,17.1,0,7.2
"17132","Subtropical","Invierno",0,43,17,19,56,35,1017.3,1015.1,12.4,5,2,1.4,9.3,19,0,9.2
"17133","Subtropical","Primavera",0,37,17,20,77,61,1018.6,1015.4,18.9,5,1,5.4,11,19.8,0,5
"17134","Temperate","Invierno",0.6,30,17,20,65,45,1030.5,1028,8.6,4,1,1.8,7.9,13.9,0,10.5
"17135","Subtropical","Primavera",0,52,2,26,42,16,1013.7,1007.2,23.7,4,5,8,6.8,32.7,0,16.9
"17136","Subtropical","Invierno",0.2,35,6,13,43,19,1017.1,1014.9,21.9,1,0,3,10.6,24.9,0,12.3
"17137","Subtropical","Verano",0.2,48,20,22,97,96,1011.1,1010.4,22.2,8,8,3.6,0,23,0,1.5
"17138","Desert","Primavera",0,31,22,6,38,14,1023.4,1019,13.4,0,0,5.4,10.6,20.7,0,15.3
"17139","Subtropical","Verano",0,44,19,20,57,54,1009.6,1009.4,22.4,7,7,8.2,11.2,23.3,0,4.4
"17140","Temperate","Invierno",1.8,67,31,22,96,81,1009.6,1010.3,9.8,8,7,2,3.1,10.3,1,2.3
"17141","Subtropical","Primavera",0,30,4,15,52,52,1019.9,1013.3,23.4,0,0,6.8,11.5,26.8,0,14
"17142","Temperate","Primavera",1,67,22,24,48,51,984.6,987.1,12.3,3,7,5,7.2,12.9,0,7
"17143","Subtropical","Verano",0,52,9,9,67,66,1012.6,1008.3,25.5,7,7,8,6.9,26.8,0,7
"17144","Temperate","Primavera",0,30,11,15,84,80,1021.8,1021.6,14.5,8,8,2.2,2.2,16,0,4.1
"17145","Subtropical","Primavera",1.6,57,17,31,75,18,1017.8,1012.7,20.3,1,4,5.6,9.5,32.9,1,19.7
"17146","Temperate","Invierno",0,41,11,13,94,51,1021.5,1016.7,5.5,5,6,0.8,2.8,12.1,0,9.8
"17147","Subtropical","Otoño",2.8,35,13,17,94,71,1028.8,1024.5,18.3,7,7,2.8,4.6,22.2,1,5.6
"17148","Temperate","Invierno",0,39,15,20,83,55,1015.2,1015.5,7.9,6,6,1.4,4.9,12.5,0,7.7
"17149","Tropical","Verano",0,37,17,26,54,59,1011.3,1007.5,28.7,3,1,5.6,12.2,30.4,0,8.1
"17150","Temperate","Verano",0,41,19,20,55,36,1019.3,1015.5,19.4,1,1,7.8,12.8,25.1,0,16.7
"17151","Tropical","Invierno",0.8,28,13,19,93,79,1016.6,1013.8,19.9,8,8,4.2,0,22.5,0,4.5
"17152","Temperate","Invierno",0,28,13,4,88,70,1031.4,1030,12.1,8,6,0.2,4,16.2,0,5.7
"17153","Temperate","Invierno",0.8,57,26,22,73,53,1006.7,1005.3,10.8,7,7,2,2.7,13.4,0,7.9
"17154","Subtropical","Otoño",11.4,19,15,13,90,61,1028.1,1023.5,15.6,4,3,0.4,8.2,20.1,1,9.3
"17155","Subtropical","Otoño",1.4,22,7,6,80,92,1011.9,1008.4,23.6,8,8,2.4,0,21.7,1,1.6
"17156","Temperate","Invierno",0,24,6,7,80,44,1023.5,1020,8.7,3,5,0.8,8.9,14.8,0,12.1
"17157","Subtropical","Primavera",5.6,54,33,28,52,34,1020.2,1021.5,12.8,1,2,2.4,10.7,16.8,1,7.3
"17158","Temperate","Verano",0,31,17,7,55,28,1021.1,1017.9,19.7,0,1,7.8,12.3,29,0,13.6
"17159","Temperate","Primavera",0,54,24,22,47,28,1008.7,1008.8,14.7,2,4,10.4,11.2,20.8,0,9.1
